User ID,Video ID,Upload Date,Content Type,Video Length,Total Views,Total Watchtime,Likes,Dislikes
USR54680,VIDID-12-2025-25139,21-12-2025,Life Style,0:22:00,6190676,2269914:32:00,742621,290723
USR23155,VIDID-12-2025-80853,01-12-2025,Entertainment,0:15:00,3136766,784191:30:00,641682,209949
USR1495,VIDID-12-2025-59978,28-12-2025,ASMR,0:20:00,5047747,1682582:20:00,297505,4824
USR72257,VIDID-12-2025-94885,11-12-2025,Entertainment,0:15:00,4656765,1164191:15:00,163773,584436
USR36284,VIDID-12-2025-40401,30-12-2025,News,0:25:00,5178590,2157745:50:00,300880,523388
USR37656,VIDID-12-2025-85228,18-12-2025,ASMR,0:20:00,1818353,606117:40:00,555482,125455
USR68825,VIDID-12-2025-13979,11-12-2025,Gaming,1:00:00,342742,342742:00:00,610996,75215
USR45061,VIDID-12-2025-7398,13-12-2025,Political,0:20:00,5886343,1962114:20:00,569362,758768
USR86809,VIDID-12-2025-67265,06-12-2025,Educational,0:35:00,9058171,5283933:05:00,559581,573155
USR79519,VIDID-12-2025-17028,13-12-2025,Cooking,0:10:00,6093775,1015629:10:00,665029,179732
USR39373,VIDID-12-2025-3641,04-12-2025,Educational,0:35:00,974816,568642:40:00,814999,648647
USR94935,VIDID-12-2025-9095,18-12-2025,Technology,0:12:00,1080544,216108:48:00,595118,597610
USR45998,VIDID-12-2025-80003,24-12-2025,ASMR,0:20:00,4493523,1497841:00:00,899106,435953
USR90620,VIDID-12-2025-63142,31-12-2025,Technology,0:12:00,7824504,1564900:48:00,306440,397855
USR97140,VIDID-12-2025-79670,03-12-2025,Political,0:20:00,944154,314718:00:00,135539,335995
USR89077,VIDID-12-2025-42005,27-12-2025,Cooking,0:10:00,6319690,1053281:40:00,179559,592246
USR26070,VIDID-12-2025-62590,28-12-2025,Gaming,1:00:00,3286388,3286388:00:00,835261,905692
USR69253,VIDID-12-2025-76515,24-12-2025,Technology,0:12:00,679668,135933:36:00,886119,156566
USR80928,VIDID-12-2025-38876,19-12-2025,ASMR,0:20:00,7550881,2516960:20:00,550266,243459
USR13103,VIDID-12-2025-82912,08-12-2025,Cooking,0:10:00,9179069,1529844:50:00,600898,174049
USR84912,VIDID-12-2025-87848,01-12-2025,Political,0:20:00,2008130,669376:40:00,806431,564458
USR24219,VIDID-12-2025-27256,05-12-2025,Gaming,1:00:00,5174426,5174426:00:00,77836,527481
USR41945,VIDID-12-2025-1440,12-12-2025,Gaming,1:00:00,7293862,7293862:00:00,316923,460249
USR7774,VIDID-12-2025-5903,28-12-2025,Entertainment,0:15:00,3570152,892538:00:00,705542,201827
USR47836,VIDID-12-2025-77739,12-12-2025,ASMR,0:20:00,8310948,2770316:00:00,677349,396605
USR66878,VIDID-12-2025-89774,01-12-2025,ASMR,0:20:00,9515222,3171740:40:00,677239,914262
USR43611,VIDID-12-2025-26326,15-12-2025,Gaming,1:00:00,9102044,9102044:00:00,930787,954300
USR44596,VIDID-12-2025-62788,29-12-2025,ASMR,0:20:00,603514,201171:20:00,463266,305688
USR37678,VIDID-12-2025-26848,11-12-2025,Life Style,0:22:00,1636258,599961:16:00,703896,527570
USR20430,VIDID-12-2025-16690,18-12-2025,News,0:25:00,7624659,3176941:15:00,459756,882846
USR64879,VIDID-12-2025-67528,31-12-2025,Entertainment,0:15:00,4435357,1108839:15:00,103116,78118
USR60945,VIDID-12-2025-45362,17-12-2025,Gaming,1:00:00,2820084,2820084:00:00,146123,915431
USR99732,VIDID-12-2025-61702,29-12-2025,ASMR,0:20:00,3206955,1068985:00:00,285879,978071
USR34397,VIDID-12-2025-44937,10-12-2025,News,0:25:00,6304314,2626797:30:00,378003,65642
USR15376,VIDID-12-2025-11650,19-12-2025,Life Style,0:22:00,8056133,2953915:26:00,73137,879160
USR85771,VIDID-12-2025-33445,13-12-2025,Gaming,1:00:00,369984,369984:00:00,173370,381587
USR93792,VIDID-12-2025-97987,02-12-2025,ASMR,0:20:00,3687793,1229264:20:00,193910,360796
USR76528,VIDID-12-2025-90661,13-12-2025,Educational,0:35:00,7811497,4556706:35:00,6042,525501
USR91475,VIDID-12-2025-91605,25-12-2025,Technology,0:12:00,2633213,526642:36:00,525945,121025
USR7776,VIDID-12-2025-80588,12-12-2025,Cooking,0:10:00,5412233,902038:50:00,773734,588766
USR9635,VIDID-12-2025-45510,09-12-2025,Technology,0:12:00,5199311,1039862:12:00,861668,603114
USR72201,VIDID-12-2025-78536,09-12-2025,Educational,0:35:00,8856303,5166176:45:00,507957,276129
USR71635,VIDID-12-2025-4366,11-12-2025,Political,0:20:00,3985361,1328453:40:00,851087,268383
USR48306,VIDID-12-2025-55474,11-12-2025,Cooking,0:10:00,835457,139242:50:00,904233,282580
USR39448,VIDID-12-2025-96090,08-12-2025,Technology,0:12:00,6036237,1207247:24:00,98788,512876
USR92765,VIDID-12-2025-22464,31-12-2025,Educational,0:35:00,8054349,4698370:15:00,902133,501448
USR94678,VIDID-12-2025-76149,23-12-2025,ASMR,0:20:00,4251282,1417094:00:00,111375,630961
USR53537,VIDID-12-2025-75142,16-12-2025,Life Style,0:22:00,2083020,763774:00:00,339710,154506
USR11160,VIDID-12-2025-59773,24-12-2025,ASMR,0:20:00,2748002,916000:40:00,647246,869353
USR8719,VIDID-12-2025-24502,21-12-2025,News,0:25:00,4428401,1845167:05:00,572310,623588
USR24338,VIDID-12-2025-35499,30-12-2025,Technology,0:12:00,935718,187143:36:00,209159,805527
USR21462,VIDID-12-2025-90943,26-12-2025,Gaming,1:00:00,6882549,6882549:00:00,786284,200257
USR27831,VIDID-12-2025-98388,24-12-2025,ASMR,0:20:00,3373916,1124638:40:00,614202,298532
USR14603,VIDID-12-2025-80941,31-12-2025,Life Style,0:22:00,8360352,3065462:24:00,406229,921008
USR59328,VIDID-12-2025-41484,27-12-2025,Political,0:20:00,2550278,850092:40:00,997429,671385
USR48355,VIDID-12-2025-91230,09-12-2025,Entertainment,0:15:00,8979728,2244932:00:00,264376,984359
USR61211,VIDID-12-2025-32619,12-12-2025,Technology,0:12:00,2702653,540530:36:00,63053,684137
USR62209,VIDID-12-2025-25823,12-12-2025,News,0:25:00,3060963,1275401:15:00,873835,880210
USR34029,VIDID-12-2025-47996,17-12-2025,Cooking,0:10:00,1861861,310310:10:00,501316,600155
USR5757,VIDID-12-2025-91933,29-12-2025,Political,0:20:00,2061579,687193:00:00,683575,528096
USR64760,VIDID-12-2025-26079,05-12-2025,ASMR,0:20:00,9707849,3235949:40:00,458651,381228
USR87064,VIDID-12-2025-58978,07-12-2025,Cooking,0:10:00,3067666,511277:40:00,882452,359295
USR94667,VIDID-12-2025-41366,17-12-2025,Technology,0:12:00,618091,123618:12:00,453835,903733
USR93146,VIDID-12-2025-58200,01-12-2025,Life Style,0:22:00,8320482,3050843:24:00,298811,507222
USR92089,VIDID-12-2025-40486,31-12-2025,Political,0:20:00,8826671,2942223:40:00,251351,195637
USR11832,VIDID-12-2025-59561,08-12-2025,Political,0:20:00,2583553,861184:20:00,523813,206449
USR9215,VIDID-12-2025-65973,18-12-2025,ASMR,0:20:00,7938911,2646303:40:00,924882,726367
USR56181,VIDID-12-2025-47933,01-12-2025,Entertainment,0:15:00,9778471,2444617:45:00,141000,620415
USR49876,VIDID-12-2025-94916,08-12-2025,Technology,0:12:00,6463999,1292799:48:00,870994,463688
USR83652,VIDID-12-2025-66663,24-12-2025,ASMR,0:20:00,5164571,1721523:40:00,24678,795216
USR54822,VIDID-12-2025-47714,05-12-2025,ASMR,0:20:00,7373702,2457900:40:00,19643,91274
USR63811,VIDID-12-2025-68187,23-12-2025,Political,0:20:00,5561214,1853738:00:00,86997,924476
USR38516,VIDID-12-2025-89447,08-12-2025,News,0:25:00,4667415,1944756:15:00,851389,39782
USR47422,VIDID-12-2025-29262,02-12-2025,ASMR,0:20:00,3890361,1296787:00:00,226678,708861
USR26650,VIDID-12-2025-18024,21-12-2025,Cooking,0:10:00,392017,65336:10:00,755813,573290
USR55133,VIDID-12-2025-27237,29-12-2025,Life Style,0:22:00,4404975,1615157:30:00,181598,605263
USR45328,VIDID-12-2025-53747,05-12-2025,Gaming,1:00:00,3977402,3977402:00:00,882986,616671
USR50222,VIDID-12-2025-86437,01-12-2025,Gaming,1:00:00,4817596,4817596:00:00,649095,357771
USR78193,VIDID-12-2025-65312,24-12-2025,ASMR,0:20:00,6786699,2262233:00:00,32325,368770
USR48887,VIDID-12-2025-27934,29-12-2025,Technology,0:12:00,8394633,1678926:36:00,556537,883114
USR95214,VIDID-12-2025-27161,14-12-2025,ASMR,0:20:00,3944333,1314777:40:00,13396,674743
USR52500,VIDID-12-2025-42205,21-12-2025,Cooking,0:10:00,3039197,506532:50:00,117873,863331
USR95148,VIDID-12-2025-93461,02-12-2025,Entertainment,0:15:00,7982956,1995739:00:00,519965,704331
USR18596,VIDID-12-2025-51568,06-12-2025,Life Style,0:22:00,4817121,1766277:42:00,389110,802671
USR3727,VIDID-12-2025-92784,24-12-2025,Educational,0:35:00,2780504,1621960:40:00,774983,291420
USR338,VIDID-12-2025-64813,11-12-2025,ASMR,0:20:00,8707893,2902631:00:00,170568,617938
USR16868,VIDID-12-2025-79603,23-12-2025,Entertainment,0:15:00,522304,130576:00:00,546892,709725
USR67691,VIDID-12-2025-78984,16-12-2025,Gaming,1:00:00,478659,478659:00:00,107285,579219
USR22201,VIDID-12-2025-75498,06-12-2025,Technology,0:12:00,4519637,903927:24:00,351110,655789
USR95661,VIDID-12-2025-705,07-12-2025,Gaming,1:00:00,5458787,5458787:00:00,771690,736617
USR37164,VIDID-12-2025-1369,08-12-2025,Technology,0:12:00,4552036,910407:12:00,882657,492175
USR35376,VIDID-12-2025-37433,26-12-2025,Entertainment,0:15:00,1464052,366013:00:00,386777,174148
USR44977,VIDID-12-2025-22997,01-12-2025,ASMR,0:20:00,8167129,2722376:20:00,148285,469619
USR72189,VIDID-12-2025-25949,24-12-2025,Political,0:20:00,886600,295533:20:00,188427,961176
USR83766,VIDID-12-2025-71803,04-12-2025,News,0:25:00,4328387,1803494:35:00,836952,785691
USR5903,VIDID-12-2025-246,25-12-2025,Cooking,0:10:00,8204607,1367434:30:00,894189,879081
USR51906,VIDID-12-2025-14828,03-12-2025,Entertainment,0:15:00,5342055,1335513:45:00,854542,523660
USR22721,VIDID-12-2025-45197,09-12-2025,Cooking,0:10:00,6094141,1015690:10:00,477259,687293
USR58646,VIDID-12-2025-44503,13-12-2025,Technology,0:12:00,725309,145061:48:00,329101,468427
USR40762,VIDID-12-2025-86029,31-12-2025,Educational,0:35:00,4529,2641:55:00,289629,654667
USR56173,VIDID-12-2025-63436,14-12-2025,Life Style,0:22:00,7518289,2756705:58:00,563670,472051
USR71578,VIDID-12-2025-19522,08-12-2025,Gaming,1:00:00,3113047,3113047:00:00,14911,542082
USR6759,VIDID-12-2025-31123,09-12-2025,Cooking,0:10:00,8151580,1358596:40:00,447207,471035
USR4119,VIDID-12-2025-56454,21-12-2025,Educational,0:35:00,5599631,3266451:25:00,112503,357453
USR43175,VIDID-12-2025-66724,02-12-2025,Educational,0:35:00,2712326,1582190:10:00,566565,512214
USR33884,VIDID-12-2025-64311,16-12-2025,Life Style,0:22:00,2832151,1038455:22:00,391269,303821
USR53892,VIDID-12-2025-22262,07-12-2025,News,0:25:00,5025839,2094099:35:00,737253,269912
USR84225,VIDID-12-2025-60989,07-12-2025,Gaming,1:00:00,8333430,8333430:00:00,715039,878040
USR42579,VIDID-12-2025-61200,21-12-2025,News,0:25:00,729609,304003:45:00,158920,313113
USR53911,VIDID-12-2025-34080,30-12-2025,Cooking,0:10:00,6105722,1017620:20:00,433114,699678
USR70372,VIDID-12-2025-13742,03-12-2025,ASMR,0:20:00,4113833,1371277:40:00,720826,394783
USR4253,VIDID-12-2025-2651,03-12-2025,Gaming,1:00:00,3246137,3246137:00:00,788864,550873
USR88162,VIDID-12-2025-33095,20-12-2025,Political,0:20:00,1683412,561137:20:00,306374,843757
USR4426,VIDID-12-2025-75604,23-12-2025,Educational,0:35:00,1713274,999409:50:00,899183,268721
USR67489,VIDID-12-2025-10891,08-12-2025,News,0:25:00,8210137,3420890:25:00,131435,414429
USR96485,VIDID-12-2025-33908,04-12-2025,Political,0:20:00,3012007,1004002:20:00,133829,45040
USR15293,VIDID-12-2025-66218,15-12-2025,Political,0:20:00,3353872,1117957:20:00,139796,322343
USR70584,VIDID-12-2025-24174,01-12-2025,Gaming,1:00:00,7704591,7704591:00:00,119945,313213
USR87133,VIDID-12-2025-41513,15-12-2025,Technology,0:12:00,8222824,1644564:48:00,210397,292605
USR73022,VIDID-12-2025-46790,16-12-2025,Political,0:20:00,3803837,1267945:40:00,503281,589967
USR28113,VIDID-12-2025-40002,17-12-2025,ASMR,0:20:00,7307769,2435923:00:00,612019,489868
USR68137,VIDID-12-2025-66185,20-12-2025,ASMR,0:20:00,6267008,2089002:40:00,596344,264551
USR16515,VIDID-12-2025-36902,21-12-2025,Entertainment,0:15:00,9379926,2344981:30:00,845300,533084
USR1770,VIDID-12-2025-89771,28-12-2025,ASMR,0:20:00,1751050,583683:20:00,945467,727528
USR49811,VIDID-12-2025-75620,27-12-2025,Educational,0:35:00,9769698,5698990:30:00,481385,442650
USR46557,VIDID-12-2025-40178,13-12-2025,Gaming,1:00:00,802950,802950:00:00,968460,941058
USR28820,VIDID-12-2025-11062,18-12-2025,Educational,0:35:00,7311279,4264912:45:00,213231,361283
USR4128,VIDID-12-2025-3334,20-12-2025,ASMR,0:20:00,429334,143111:20:00,114105,36709
USR96150,VIDID-12-2025-94504,05-12-2025,Cooking,0:10:00,6835900,1139316:40:00,654698,371563
USR30539,VIDID-12-2025-82210,21-12-2025,Entertainment,0:15:00,9033435,2258358:45:00,770384,938536
USR3489,VIDID-12-2025-76394,16-12-2025,Entertainment,0:15:00,5641660,1410415:00:00,540851,675355
USR892,VIDID-12-2025-17108,26-12-2025,Educational,0:35:00,5742537,3349813:15:00,939131,196558
USR11444,VIDID-12-2025-91355,30-12-2025,Political,0:20:00,3012680,1004226:40:00,800353,612097
USR73838,VIDID-12-2025-78895,23-12-2025,ASMR,0:20:00,4189786,1396595:20:00,542637,875888
USR3437,VIDID-12-2025-10576,09-12-2025,Gaming,1:00:00,525837,525837:00:00,407961,305810
USR82035,VIDID-12-2025-51577,27-12-2025,ASMR,0:20:00,8533756,2844585:20:00,991948,287101
USR37417,VIDID-12-2025-5835,22-12-2025,Entertainment,0:15:00,4511028,1127757:00:00,750737,505130
USR16068,VIDID-12-2025-30434,24-12-2025,Cooking,0:10:00,745011,124168:30:00,461184,68600
USR809,VIDID-12-2025-18014,22-12-2025,Cooking,0:10:00,2795738,465956:20:00,504244,789476
USR1016,VIDID-12-2025-8704,01-12-2025,News,0:25:00,5578698,2324457:30:00,490640,643145
USR61696,VIDID-12-2025-79225,28-12-2025,Educational,0:35:00,825231,481384:45:00,727932,157400
USR61939,VIDID-12-2025-23812,13-12-2025,Political,0:20:00,4189629,1396543:00:00,34318,464814
USR79151,VIDID-12-2025-87354,04-12-2025,Technology,0:12:00,471798,94359:36:00,647623,853106
USR60428,VIDID-12-2025-14528,27-12-2025,Gaming,1:00:00,890682,890682:00:00,55765,683331
USR16955,VIDID-12-2025-88660,25-12-2025,ASMR,0:20:00,5494432,1831477:20:00,172182,324169
USR59065,VIDID-12-2025-18866,09-12-2025,Entertainment,0:15:00,6983276,1745819:00:00,832356,18545
USR52190,VIDID-12-2025-1697,05-12-2025,Cooking,0:10:00,6672317,1112052:50:00,894154,32561
USR6058,VIDID-12-2025-13027,05-12-2025,Gaming,1:00:00,8628337,8628337:00:00,411598,154588
USR53323,VIDID-12-2025-6330,30-12-2025,Educational,0:35:00,4930866,2876338:30:00,42175,875853
USR70275,VIDID-12-2025-54095,04-12-2025,Gaming,1:00:00,5648131,5648131:00:00,135856,602009
USR27879,VIDID-12-2025-98332,20-12-2025,ASMR,0:20:00,4333733,1444577:40:00,254460,64322
USR23716,VIDID-12-2025-96238,05-12-2025,ASMR,0:20:00,8238817,2746272:20:00,740537,107239
USR63868,VIDID-12-2025-73416,09-12-2025,ASMR,0:20:00,5317403,1772467:40:00,120921,682785
USR48994,VIDID-12-2025-96970,10-12-2025,Cooking,0:10:00,2387168,397861:20:00,877359,910161
USR26437,VIDID-12-2025-334,25-12-2025,Political,0:20:00,3284911,1094970:20:00,478008,117223
USR69964,VIDID-12-2025-69619,18-12-2025,Political,0:20:00,5828455,1942818:20:00,734129,899456
USR25604,VIDID-12-2025-31002,04-12-2025,Life Style,0:22:00,3320349,1217461:18:00,209854,194258
USR13861,VIDID-12-2025-56376,19-12-2025,Entertainment,0:15:00,5787089,1446772:15:00,64508,749247
USR92018,VIDID-12-2025-88899,24-12-2025,ASMR,0:20:00,7926628,2642209:20:00,189410,228706
USR83789,VIDID-12-2025-66740,19-12-2025,Technology,0:12:00,3947790,789558:00:00,269477,141268
USR16476,VIDID-12-2025-22083,23-12-2025,Educational,0:35:00,6800846,3967160:10:00,319368,988864
USR85700,VIDID-12-2025-3838,17-12-2025,News,0:25:00,4697590,1957329:10:00,705746,67371
USR43281,VIDID-12-2025-55974,14-12-2025,Entertainment,0:15:00,3879634,969908:30:00,335647,669119
USR6267,VIDID-12-2025-84994,25-12-2025,Gaming,1:00:00,3956675,3956675:00:00,92692,933820
USR644,VIDID-12-2025-91672,09-12-2025,News,0:25:00,339350,141395:50:00,620381,87077
USR48205,VIDID-12-2025-15616,24-12-2025,News,0:25:00,7353345,3063893:45:00,84488,125157
USR34442,VIDID-12-2025-72141,28-12-2025,Cooking,0:10:00,9032172,1505362:00:00,28366,229866
USR63551,VIDID-12-2025-60433,21-12-2025,ASMR,0:20:00,1120869,373623:00:00,722677,583410
USR24291,VIDID-12-2025-67452,28-12-2025,Technology,0:12:00,6147995,1229599:00:00,385398,40681
USR56477,VIDID-12-2025-63444,02-12-2025,Entertainment,0:15:00,6811862,1702965:30:00,499589,428645
USR4369,VIDID-12-2025-68122,01-12-2025,Political,0:20:00,2771098,923699:20:00,615917,590780
USR55398,VIDID-12-2025-86845,01-12-2025,Gaming,1:00:00,7801133,7801133:00:00,210577,915573
USR27037,VIDID-12-2025-4112,29-12-2025,Entertainment,0:15:00,9590847,2397711:45:00,974517,444032
USR62947,VIDID-12-2025-84573,22-12-2025,Technology,0:12:00,9202103,1840420:36:00,367920,12808
USR91192,VIDID-12-2025-75397,05-12-2025,ASMR,0:20:00,5491231,1830410:20:00,515124,95309
USR75337,VIDID-12-2025-17917,14-12-2025,Entertainment,0:15:00,6658468,1664617:00:00,752053,197664
USR28158,VIDID-12-2025-11412,16-12-2025,Entertainment,0:15:00,471457,117864:15:00,711666,489927
USR47349,VIDID-12-2025-72350,21-12-2025,News,0:25:00,4472671,1863612:55:00,117956,47479
USR97478,VIDID-12-2025-23268,18-12-2025,News,0:25:00,2837641,1182350:25:00,749837,931646
USR65765,VIDID-12-2025-80880,05-12-2025,Technology,0:12:00,1074542,214908:24:00,713378,261863
USR95453,VIDID-12-2025-12556,21-12-2025,Political,0:20:00,8093850,2697950:00:00,608904,431101
USR91613,VIDID-12-2025-98272,30-12-2025,Technology,0:12:00,9633920,1926784:00:00,962986,590213
USR57290,VIDID-12-2025-53711,15-12-2025,News,0:25:00,6787369,2828070:25:00,12426,531750
USR63267,VIDID-12-2025-34389,06-12-2025,Political,0:20:00,1390430,463476:40:00,634854,267403
USR65270,VIDID-12-2025-44464,23-12-2025,Technology,0:12:00,7905655,1581131:00:00,67173,762095
USR35931,VIDID-12-2025-13996,01-12-2025,ASMR,0:20:00,8432659,2810886:20:00,954721,675076
USR30468,VIDID-12-2025-12495,10-12-2025,Entertainment,0:15:00,7703248,1925812:00:00,122414,982122
USR77011,VIDID-12-2025-67145,27-12-2025,Life Style,0:22:00,1175800,431126:40:00,501905,972567
USR78717,VIDID-12-2025-58327,07-12-2025,Life Style,0:22:00,9006642,3302435:24:00,996043,460104
USR35324,VIDID-12-2025-95433,30-12-2025,Life Style,0:22:00,3548533,1301128:46:00,710317,38290
USR10446,VIDID-12-2025-66484,28-12-2025,Entertainment,0:15:00,6262797,1565699:15:00,38871,440490
USR94108,VIDID-12-2025-7799,07-12-2025,Gaming,1:00:00,4739330,4739330:00:00,489895,230665
USR37059,VIDID-12-2025-71317,01-12-2025,Entertainment,0:15:00,2730045,682511:15:00,800510,151850
USR28408,VIDID-12-2025-63066,23-12-2025,ASMR,0:20:00,3433912,1144637:20:00,158006,939430
USR27259,VIDID-12-2025-20701,27-12-2025,Political,0:20:00,4189545,1396515:00:00,667257,443864
USR63895,VIDID-12-2025-13532,29-12-2025,Cooking,0:10:00,3962877,660479:30:00,251116,679918
USR98856,VIDID-12-2025-63191,24-12-2025,Entertainment,0:15:00,3615076,903769:00:00,240584,747138
USR73692,VIDID-12-2025-21320,15-12-2025,Political,0:20:00,4568992,1522997:20:00,578975,553627
USR58066,VIDID-12-2025-3472,13-12-2025,Educational,0:35:00,5857907,3417112:25:00,892501,609508
USR41760,VIDID-12-2025-68781,06-12-2025,News,0:25:00,8824022,3676675:50:00,825648,281288
USR88823,VIDID-12-2025-7099,11-12-2025,ASMR,0:20:00,6522056,2174018:40:00,258008,335422
USR22641,VIDID-12-2025-37590,17-12-2025,Gaming,1:00:00,9279645,9279645:00:00,799757,376296
USR1920,VIDID-12-2025-17678,23-12-2025,Technology,0:12:00,3760486,752097:12:00,378916,886431
USR57287,VIDID-12-2025-91882,06-12-2025,Educational,0:35:00,7788158,4543092:10:00,308635,655272
USR11272,VIDID-12-2025-54866,11-12-2025,Cooking,0:10:00,3441049,573508:10:00,613453,663715
USR15417,VIDID-12-2025-61884,04-12-2025,Life Style,0:22:00,4951677,1815614:54:00,651944,313644
USR10643,VIDID-12-2025-19455,13-12-2025,News,0:25:00,3848350,1603479:10:00,177783,961264
USR92729,VIDID-12-2025-76078,23-12-2025,News,0:25:00,5127723,2136551:15:00,912004,369402
USR42801,VIDID-12-2025-64409,12-12-2025,Political,0:20:00,5539394,1846464:40:00,9558,967842
USR1867,VIDID-12-2025-7942,22-12-2025,Gaming,1:00:00,4300963,4300963:00:00,715795,243320
USR60030,VIDID-12-2025-13363,06-12-2025,Entertainment,0:15:00,6749232,1687308:00:00,899523,119242
USR99026,VIDID-12-2025-83967,15-12-2025,Life Style,0:22:00,4657864,1707883:28:00,717649,441971
USR48432,VIDID-12-2025-26024,01-12-2025,Educational,0:35:00,5401974,3151151:30:00,552960,83174
USR61770,VIDID-12-2025-45148,24-12-2025,Technology,0:12:00,5044462,1008892:24:00,19476,128296
USR93033,VIDID-12-2025-47079,12-12-2025,Educational,0:35:00,3148223,1836463:25:00,235216,9084
USR71459,VIDID-12-2025-39115,10-12-2025,Educational,0:35:00,2831065,1651454:35:00,896534,482923
USR97266,VIDID-12-2025-40998,28-12-2025,Entertainment,0:15:00,689315,172328:45:00,860593,961315
USR91742,VIDID-12-2025-79992,21-12-2025,Cooking,0:10:00,6731553,1121925:30:00,581662,354382
USR28656,VIDID-12-2025-31700,29-12-2025,Educational,0:35:00,8327313,4857599:15:00,428441,68209
USR74570,VIDID-12-2025-19998,15-12-2025,News,0:25:00,8008842,3337017:30:00,120058,978558
